season,week,player_name,defteam,3rd_down_stop,4th_down_stop,qb_hit,sack,tackle_for_loss,forced_fumble,drive_stopper_score,total_impact_plays
2025,13,I.Stalbird,NO,1,0,1,0,0,0,3.5,2
2025,13,E.Cooper,GB,1,0,1,0,0,0,3.5,2
2025,13,C.Schwesinger,CLE,0,0,1,0,1,0,3.5,2
2025,7,B.Chubb,MIA,0,0,1,0,1,0,3.5,2
2025,13,A.Singleton,DEN,1,0,1,0,0,0,3.5,2
2025,19,B.Young,LA,0,0,1,0,1,0,3.5,2
2025,6,N.Bolton,KC,0,0,1,0,1,0,3.5,2
2025,6,Ja.Phillips,MIA,1,0,1,0,0,0,3.5,2
2025,18,E.Wilson,MIN,0,0,1,0,1,0,3.5,2
2025,19,C.Cherelus,CAR,1,0,1,0,0,0,3.5,2
2025,14,B.Chubb,MIA,1,0,1,0,0,0,3.5,2
2025,6,E.Jones,SEA,1,0,1,0,0,0,3.5,2
2025,2,J.Elliss,DEN,0,0,1,0,1,0,3.5,2
2025,2,D.Wonnum,CAR,0,0,1,0,1,0,3.5,2
2025,14,D.Henley,LAC,1,0,1,0,0,0,3.5,2
2025,14,D.Lawrence,SEA,1,0,1,0,0,0,3.5,2
2025,18,S.James,DAL,1,0,1,0,0,0,3.5,2
2025,20,B.Young,LA,1,0,1,0,0,0,3.5,2
2025,11,J.Verse,LA,1,0,1,0,0,0,3.5,2
2025,10,B.Wagner,WAS,1,0,1,0,0,0,3.5,2
2025,18,T.Watt,PIT,1,0,1,0,0,0,3.5,2
2025,7,T.Wallace,CAR,1,0,1,0,0,0,3.5,2
2025,11,J.Walker,ATL,1,0,1,0,0,0,3.5,2
2025,1,P.Queen,PIT,1,0,1,0,0,0,3.5,2
2025,11,T.Watt,PIT,0,0,1,0,1,0,3.5,2
2025,18,M.Green,BAL,1,0,1,0,0,0,3.5,2
2025,7,Q.Robinson,DEN,0,0,1,0,1,0,3.5,2
2025,8,K.Van Noy,BAL,0,0,1,0,1,0,3.5,2
2025,12,A.Ajiake,IND,1,0,1,0,0,0,3.5,2
2025,11,Y.Diaby,TB,1,0,1,0,0,0,3.5,2
2025,12,A.Al-Shaair,HOU,1,0,1,0,0,0,3.5,2
2025,12,J.Sweat,ARI,1,0,1,0,0,0,3.5,2
2025,7,D.Knight,CIN,1,0,1,0,0,0,3.5,2
2025,8,J.Strnad,DEN,0,0,1,0,1,0,3.5,2
2025,11,O.Oweh,LAC,1,0,1,0,0,0,3.5,2
2025,19,J.Reeves-Maybin,CHI,1,0,1,0,0,0,3.5,2
2025,18,J.Turner,DEN,1,0,1,0,0,0,3.5,2
2025,6,Z.Collins,ARI,0,0,1,0,1,0,3.5,2
2025,18,K.Barnes,CAR,0,0,1,0,1,0,3.5,2
2025,11,E.Wilson,MIN,0,0,1,0,1,0,3.5,2
2025,12,Z.Franklin,IND,0,0,1,0,1,0,3.5,2
2025,7,D.Turner,MIN,0,0,1,0,1,0,3.5,2
2025,8,N.Scourton,CAR,1,0,1,0,0,0,3.5,2
2025,7,J.Johnson,NYJ,1,0,1,0,0,0,3.5,2
2025,17,B.Wagner,WAS,0,0,2,0,0,0,3.0,2
2025,3,J.Hunt,PHI,0,0,2,0,0,0,3.0,2
2025,16,Y.Diaby,TB,0,0,2,0,0,0,3.0,2
2025,3,K.Thibodeaux,NYG,0,0,2,0,0,0,3.0,2
2025,18,B.Chubb,MIA,0,0,2,0,0,0,3.0,2
2025,2,J.Verse,LA,0,0,2,0,0,0,3.0,2
2025,14,M.Parsons,GB,0,0,2,0,0,0,3.0,2
2025,5,J.Ward,TEN,0,0,2,0,0,0,3.0,2
2025,2,O.Oweh,BAL,0,0,2,0,0,0,3.0,2
2025,15,J.Phillips,PHI,0,0,2,0,0,0,3.0,2
2025,15,B.Young,LA,0,0,2,0,0,0,3.0,2
2025,2,J.Ward,TEN,0,0,2,0,0,0,3.0,2
2025,10,D.Jones,BAL,0,0,2,0,0,0,3.0,2
2025,16,J.Verse,LA,0,0,2,0,0,0,3.0,2
2025,17,D.Tillman,DEN,0,0,2,0,0,0,3.0,2
2025,16,J.Ward,TEN,0,0,2,0,0,0,3.0,2
2025,16,T.Robinson,BAL,0,0,2,0,0,0,3.0,2
2025,16,J.Cooper,DEN,0,0,2,0,0,0,3.0,2
2025,3,M.Parsons,GB,0,0,2,0,0,0,3.0,2
2025,2,D.Hall,SEA,0,0,2,0,0,0,3.0,2
2025,19,J.Verse,LA,0,0,2,0,0,0,3.0,2
2025,11,B.Chubb,MIA,0,0,2,0,0,0,3.0,2
2025,6,J.Sawyer,PIT,0,0,2,0,0,0,3.0,2
2025,13,J.Hunt,PHI,0,0,2,0,0,0,3.0,2
2025,14,D.Lloyd,JAX,0,0,2,0,0,0,3.0,2
2025,13,M.Judon,MIA,0,0,2,0,0,0,3.0,2
2025,13,M.Green,BAL,0,0,2,0,0,0,3.0,2
2025,6,J.Ward,TEN,0,0,2,0,0,0,3.0,2
2025,8,Ja.Phillips,MIA,0,0,2,0,0,0,3.0,2
2025,7,J.Hunt,PHI,0,0,2,0,0,0,3.0,2
2025,12,N.Smith,PHI,0,0,2,0,0,0,3.0,2
2025,7,Z.Franklin,IND,0,0,2,0,0,0,3.0,2
2025,1,T.Tuipulotu,LAC,0,0,2,0,0,0,3.0,2
2025,7,P.Umanmielen,CAR,0,0,2,0,0,0,3.0,2
2025,1,J.Greenard,MIN,0,0,2,0,0,0,3.0,2
2025,1,D.Hall,SEA,0,0,2,0,0,0,3.0,2
2025,13,U.Nwosu,SEA,0,1,0,0,0,0,2.5,1
2025,13,A.Nelson,TB,0,1,0,0,0,0,2.5,1
2025,18,J.Brooks,MIA,0,1,0,0,0,0,2.5,1
2025,13,C.Robinson,SF,0,1,0,0,0,0,2.5,1
2025,2,D.Tillman,DEN,0,1,0,0,0,0,2.5,1
2025,12,A.Ogbongbemiga,CHI,0,1,0,0,0,0,2.5,1
2025,7,M.Mapu,NE,0,1,0,0,0,0,2.5,1
2025,18,R.Smith,BAL,0,1,0,0,0,0,2.5,1
2025,7,M.Walker,NYJ,0,1,0,0,0,0,2.5,1
2025,10,B.Young,LA,0,1,0,0,0,0,2.5,1
2025,10,C.Granderson,NO,0,1,0,0,0,0,2.5,1
2025,13,D.White,LV,0,1,0,0,0,0,2.5,1
2025,7,I.McDuffie,GB,0,1,0,0,0,0,2.5,1
2025,8,C.Rumph,NO,0,1,0,0,0,0,2.5,1
2025,13,D.Winters,SF,0,1,0,0,0,0,2.5,1
2025,7,A.Anzalone,DET,0,1,0,0,0,0,2.5,1
2025,19,S.Thompson,BUF,0,1,0,0,0,0,2.5,1
2025,17,T.Robinson,BAL,0,1,0,0,0,0,2.5,1
2025,17,R.Smith,BAL,0,1,0,0,0,0,2.5,1
2025,9,D.Perryman,LAC,0,1,0,0,0,0,2.5,1
2025,17,K.Chaisson,NE,0,1,0,0,0,0,2.5,1
2025,3,T.Dye,LAC,0,0,0,1,0,0,2.5,1
2025,3,L.Chenal,KC,0,1,0,0,0,0,2.5,1
2025,3,A.Ajiake,IND,1,0,0,0,0,0,2.0,1
2025,9,O.Burks,CIN,1,0,0,0,0,0,2.0,1
2025,9,O.Speights,LA,1,0,0,0,0,0,2.0,1
2025,9,P.Wilson,PIT,1,0,0,0,0,0,2.0,1
2025,9,E.Jones,SEA,1,0,0,0,0,0,2.0,1
2025,3,C.Granderson,NO,1,0,0,0,0,0,2.0,1
2025,3,C.Gray,TEN,1,0,0,0,0,0,2.0,1
2025,3,C.Holcomb,PIT,1,0,0,0,0,0,2.0,1
2025,3,C.Murphy,LAC,1,0,0,0,0,0,2.0,1
2025,3,D.Gardeck,JAX,0,0,0,0,1,0,2.0,1
2025,10,A.Nelson,TB,1,0,0,0,0,0,2.0,1
2025,10,A.Singleton,DEN,1,0,0,0,0,0,2.0,1
2025,1,E.Jones,SEA,0,0,0,0,1,0,2.0,1
2025,1,E.Wilson,MIN,0,0,0,0,1,0,2.0,1
2025,20,D.Thomas,SEA,0,0,0,0,1,0,2.0,1
2025,10,I.Stalbird,NO,1,0,0,0,0,0,2.0,1
2025,10,J.Baker,CLE,0,0,0,0,1,0,2.0,1
2025,10,B.Cashman,MIN,1,0,0,0,0,0,2.0,1
2025,11,T.Dye,LAC,1,0,0,0,0,0,2.0,1
2025,11,J.Gibbens,NE,0,0,0,0,1,0,2.0,1
2025,11,J.Sherwood,NYJ,1,0,0,0,0,0,2.0,1
2025,11,J.Stewart,LA,1,0,0,0,0,0,2.0,1
2025,11,L.Chenal,KC,1,0,0,0,0,0,2.0,1
2025,11,N.Bolton,KC,1,0,0,0,0,0,2.0,1
2025,11,N.Scourton,CAR,0,0,0,0,1,0,2.0,1
2025,11,O.Burks,CIN,1,0,0,0,0,0,2.0,1
2025,1,N.Sewell,CHI,1,0,0,0,0,0,2.0,1
2025,1,O.Burks,CIN,0,0,0,0,1,0,2.0,1
2025,1,R.Smith,BAL,1,0,0,0,0,0,2.0,1
2025,1,R.Spillane,NE,1,0,0,0,0,0,2.0,1
2025,1,T.Bernard,BUF,0,0,0,0,1,0,2.0,1
2025,1,T.Edmunds,CHI,1,0,0,0,0,0,2.0,1
2025,1,T.Simpson,BAL,0,0,0,0,1,0,2.0,1
2025,18,T.Jones,TEN,0,0,0,0,1,0,2.0,1
2025,18,T.Simpson,BAL,1,0,0,0,0,0,2.0,1
2025,18,W.Gay,MIA,1,0,0,0,0,0,2.0,1
2025,8,G.Pratt,IND,0,0,0,0,1,0,2.0,1
2025,8,I.Stalbird,NO,1,0,0,0,0,0,2.0,1
2025,8,J.Bertrand,ATL,1,0,0,0,0,0,2.0,1
2025,7,T.Hopper,GB,0,0,0,0,1,0,2.0,1
2025,11,T.Tuipulotu,LAC,0,0,0,0,1,0,2.0,1
2025,11,Z.Baun,PHI,0,0,0,0,1,0,2.0,1
2025,12,B.Burns,NYG,1,0,0,0,0,0,2.0,1
2025,12,B.Carter,CIN,1,0,0,0,0,0,2.0,1
2025,12,B.Cashman,MIN,1,0,0,0,0,0,2.0,1
2025,12,B.Martin-Scott,CAR,0,0,0,0,1,0,2.0,1
2025,12,B.Okereke,NYG,1,0,0,0,0,0,2.0,1
2025,18,T.Dye,LAC,0,0,0,0,1,0,2.0,1
2025,18,T.Eichenberg,LV,1,0,0,0,0,0,2.0,1
2025,12,D.Barnes,DET,1,0,0,0,0,0,2.0,1
2025,12,D.Davis,NO,1,0,0,0,0,0,2.0,1
2025,12,D.Deablo,ATL,0,0,0,0,1,0,2.0,1
2025,7,N.Dean,PHI,0,0,0,0,1,0,2.0,1
2025,7,O.Oweh,LAC,1,0,0,0,0,0,2.0,1
2025,7,T.Bethune,SF,0,0,0,0,1,0,2.0,1
2025,12,C.Robinson,SF,1,0,0,0,0,0,2.0,1
2025,12,C.Simon,ARI,0,0,0,0,1,0,2.0,1
2025,8,B.Wagner,WAS,1,0,0,0,0,0,2.0,1
2025,8,C.Gray,TEN,0,0,0,0,1,0,2.0,1
2025,8,C.Robinson,SF,0,0,0,0,1,0,2.0,1
2025,8,E.Cooper,GB,1,0,0,0,0,0,2.0,1
2025,8,E.Wilson,MIN,0,0,0,0,1,0,2.0,1
2025,18,L.David,TB,1,0,0,0,0,0,2.0,1
2025,18,L.Wilson,DAL,1,0,0,0,0,0,2.0,1
2025,18,M.Rodriguez,DET,0,0,0,0,1,0,2.0,1
2025,18,P.Umanmielen,CAR,0,0,0,0,1,0,2.0,1
2025,18,P.Werner,NO,1,0,0,0,0,0,2.0,1
2025,11,F.Oluokun,JAX,1,0,0,0,0,0,2.0,1
2025,8,K.Chaisson,NE,1,0,0,0,0,0,2.0,1
2025,8,M.Diabate,CLE,0,0,0,0,1,0,2.0,1
2025,8,N.Bonitto,DEN,1,0,0,0,0,0,2.0,1
2025,18,Y.Diaby,TB,0,0,0,0,1,0,2.0,1
2025,18,Z.Collins,ARI,1,0,0,0,0,0,2.0,1
2025,8,J.Hummel,BAL,0,0,0,0,1,0,2.0,1
2025,8,J.Tavai,NE,0,0,0,0,1,0,2.0,1
2025,8,J.Trotter,PHI,1,0,0,0,0,0,2.0,1
2025,8,J.Turner,DEN,1,0,0,0,0,0,2.0,1
2025,11,S.Dennis,TB,1,0,0,0,0,0,2.0,1
2025,18,P.Wilson,PIT,1,0,0,0,0,0,2.0,1
2025,18,Q.Bell,MIA,1,0,0,0,0,0,2.0,1
2025,18,S.Dennis,TB,0,0,0,0,1,0,2.0,1
2025,18,T.Batty,MIN,1,0,0,0,0,0,2.0,1
2025,7,Z.Baun,PHI,1,0,0,0,0,0,2.0,1
2025,8,B.Cashman,MIN,0,0,0,0,1,0,2.0,1
2025,8,B.Johnson,IND,0,0,0,0,1,0,2.0,1
2025,12,P.Werner,NO,0,0,0,0,1,0,2.0,1
2025,12,P.Wilson,PIT,1,0,0,0,0,0,2.0,1
2025,7,T.Edwards,CHI,0,0,0,0,1,0,2.0,1
2025,7,J.Sweat,ARI,0,0,0,0,1,0,2.0,1
2025,7,L.David,TB,0,0,0,0,1,0,2.0,1
2025,12,D.Wonnum,CAR,1,0,0,0,0,0,2.0,1
2025,7,J.Bertrand,ATL,1,0,0,0,0,0,2.0,1
2025,7,J.Harrell,TEN,1,0,0,0,0,0,2.0,1
2025,18,K.Elliss,ATL,1,0,0,0,0,0,2.0,1
2025,18,K.Jenkins,BUF,1,0,0,0,0,0,2.0,1
2025,12,Z.Baun,PHI,1,0,0,0,0,0,2.0,1
2025,12,Z.Collins,ARI,1,0,0,0,0,0,2.0,1
2025,7,D.Stutsman,NO,1,0,0,0,0,0,2.0,1
2025,7,D.Winters,SF,0,0,0,0,1,0,2.0,1
2025,7,E.Cooper,GB,1,0,0,0,0,0,2.0,1
2025,7,E.Speed,HOU,1,0,0,0,0,0,2.0,1
2025,12,K.Barnes,CAR,1,0,0,0,0,0,2.0,1
2025,12,L.David,TB,0,0,0,0,1,0,2.0,1
2025,12,L.Wilson,DAL,1,0,0,0,0,0,2.0,1
2025,12,N.Hampton,LA,1,0,0,0,0,0,2.0,1
2025,12,N.Herbig,PIT,0,0,0,0,1,0,2.0,1
2025,12,N.Landman,LA,0,0,0,0,1,0,2.0,1
2025,18,J.Johnson,GB,1,0,0,0,0,0,2.0,1
2025,2,A.Al-Shaair,HOU,1,0,0,0,0,0,2.0,1
2025,2,B.Mafe,SEA,1,0,0,0,0,0,2.0,1
2025,2,B.Wagner,WAS,1,0,0,0,0,0,2.0,1
2025,19,J.Hill,HOU,0,0,0,0,1,0,2.0,1
2025,19,M.Milano,BUF,0,0,0,0,1,0,2.0,1
2025,19,N.Landman,LA,1,0,0,0,0,0,2.0,1
2025,11,B.Cashman,MIN,1,0,0,0,0,0,2.0,1
2025,11,B.Mafe,SEA,0,0,0,0,1,0,2.0,1
2025,11,B.Wagner,WAS,1,0,0,0,0,0,2.0,1
2025,11,C.Rozeboom,CAR,0,0,0,0,1,0,2.0,1
2025,11,P.Wilson,PIT,1,0,0,0,0,0,2.0,1
2025,11,Q.Williams,NYJ,0,0,0,0,1,0,2.0,1
2025,11,E.Cooper,GB,0,0,0,0,1,0,2.0,1
2025,11,E.Jones,SEA,1,0,0,0,0,0,2.0,1
2025,11,E.Roberts,LV,1,0,0,0,0,0,2.0,1
2025,2,C.Holcomb,PIT,1,0,0,0,0,0,2.0,1
2025,18,J.Walker,ATL,0,0,0,0,1,0,2.0,1
2025,18,J.Williams,TEN,0,0,0,0,1,0,2.0,1
2025,12,R.Smith,BAL,1,0,0,0,0,0,2.0,1
2025,12,S.Dolac,LA,0,0,0,0,1,0,2.0,1
2025,12,T.Bernard,BUF,0,0,0,0,1,0,2.0,1
2025,12,T.Reeder,LA,1,0,0,0,0,0,2.0,1
2025,12,Z.Barnes,NYG,0,0,0,0,1,0,2.0,1
2025,13,A.Anzalone,DET,0,0,0,0,1,0,2.0,1
2025,13,A.Jennings,NE,0,0,0,0,1,0,2.0,1
2025,13,A.Key,TEN,1,0,0,0,0,0,2.0,1
2025,13,B.Browning,ARI,1,0,0,0,0,0,2.0,1
2025,13,B.Cashman,MIN,1,0,0,0,0,0,2.0,1
2025,13,C.Barton,TEN,0,0,0,0,1,0,2.0,1
2025,6,Z.Baun,PHI,1,0,0,0,0,0,2.0,1
2025,7,A.Al-Shaair,HOU,1,0,0,0,0,0,2.0,1
2025,7,A.Singleton,DEN,1,0,0,0,0,0,2.0,1
2025,18,J.Campbell,DET,1,0,0,0,0,0,2.0,1
2025,6,V.Miller,WAS,1,0,0,0,0,0,2.0,1
2025,13,L.David,TB,1,0,0,0,0,0,2.0,1
2025,7,C.Jordan,NO,1,0,0,0,0,0,2.0,1
2025,7,C.Schwesinger,CLE,0,0,0,0,1,0,2.0,1
2025,13,D.Perryman,LAC,0,0,0,0,1,0,2.0,1
2025,13,F.Oluokun,JAX,1,0,0,0,0,0,2.0,1
2025,13,G.Pratt,IND,1,0,0,0,0,0,2.0,1
2025,13,J.Adams,LV,0,0,0,0,1,0,2.0,1
2025,13,J.Brooks,MIA,0,0,0,0,1,0,2.0,1
2025,6,P.Wilson,PIT,0,0,0,0,1,0,2.0,1
2025,6,Q.Walker,GB,1,0,0,0,0,0,2.0,1
2025,6,S.Dolac,LA,0,0,0,0,1,0,2.0,1
2025,13,N.Landman,LA,1,0,0,0,0,0,2.0,1
2025,13,O.Speights,LA,1,0,0,0,0,0,2.0,1
2025,13,Q.Robinson,DEN,0,0,0,0,1,0,2.0,1
2025,13,J.Cooper,DEN,0,0,0,0,1,0,2.0,1
2025,13,J.Harrell,TEN,1,0,0,0,0,0,2.0,1
2025,6,S.James,DAL,1,0,0,0,0,0,2.0,1
2025,6,T.Dye,LAC,0,0,0,0,1,0,2.0,1
2025,6,T.Edmunds,CHI,1,0,0,0,0,0,2.0,1
2025,6,T.Edwards,CHI,1,0,0,0,0,0,2.0,1
2025,6,T.Nowaske,DET,1,0,0,0,0,0,2.0,1
2025,6,T.Reeder,LA,1,0,0,0,0,0,2.0,1
2025,6,T.Wallace,CAR,0,0,0,0,1,0,2.0,1
2025,6,V.Miller,JAX,1,0,0,0,0,0,2.0,1
2025,6,J.Brooks,MIA,1,0,0,0,0,0,2.0,1
2025,6,K.Britt,MIA,1,0,0,0,0,0,2.0,1
2025,6,K.Thibodeaux,NYG,0,0,0,0,1,0,2.0,1
2025,14,A.Al-Shaair,HOU,1,0,0,0,0,0,2.0,1
2025,13,M.Harrison,PIT,1,0,0,0,0,0,2.0,1
2025,13,M.McCrary-Ball,NYJ,0,0,0,0,1,0,2.0,1
2025,13,M.Milano,BUF,0,0,0,0,1,0,2.0,1
2025,6,M.Green,BAL,0,0,0,0,1,0,2.0,1
2025,6,Ma.Wilson,ARI,0,0,0,0,1,0,2.0,1
2025,14,D.Barnes,DET,0,0,0,0,1,0,2.0,1
2025,2,D.Tranquill,KC,1,0,0,0,0,0,2.0,1
2025,2,D.White,LV,0,0,0,0,1,0,2.0,1
2025,18,D.Bush,CLE,1,0,0,0,0,0,2.0,1
2025,18,D.Flannigan-Fowles,NYG,1,0,0,0,0,0,2.0,1
2025,9,C.Rozeboom,CAR,0,0,0,0,1,0,2.0,1
2025,9,C.Rumph,NO,1,0,0,0,0,0,2.0,1
2025,9,C.Simon,ARI,1,0,0,0,0,0,2.0,1
2025,10,T.Simpson,BAL,1,0,0,0,0,0,2.0,1
2025,11,A.Anzalone,DET,0,0,0,0,1,0,2.0,1
2025,11,A.Davis-Gaither,ARI,1,0,0,0,0,0,2.0,1
2025,8,P.Wilson,PIT,1,0,0,0,0,0,2.0,1
2025,8,Qu.Williams,NYJ,0,0,0,0,1,0,2.0,1
2025,9,A.Al-Shaair,HOU,0,0,0,0,1,0,2.0,1
2025,9,A.Ebiketie,ATL,0,0,0,0,1,0,2.0,1
2025,19,C.Rozeboom,CAR,1,0,0,0,0,0,2.0,1
2025,19,E.Cooper,GB,1,0,0,0,0,0,2.0,1
2025,19,F.Oluokun,JAX,1,0,0,0,0,0,2.0,1
2025,19,J.Gibbens,NE,1,0,0,0,0,0,2.0,1
2025,18,D.Lloyd,JAX,0,0,0,0,1,0,2.0,1
2025,18,D.Tillman,DEN,1,0,0,0,0,0,2.0,1
2025,18,D.Williams,BUF,0,0,0,0,1,0,2.0,1
2025,18,D.Wonnum,CAR,1,0,0,0,0,0,2.0,1
2025,18,E.Jones,SEA,1,0,0,0,0,0,2.0,1
2025,18,F.Oluokun,JAX,1,0,0,0,0,0,2.0,1
2025,18,J.Adams,LV,1,0,0,0,0,0,2.0,1
2025,13,T.Dodson,MIA,1,0,0,0,0,0,2.0,1
2025,13,T.Wallace,CAR,0,0,0,0,1,0,2.0,1
2025,14,D.Overshown,DAL,1,0,0,0,0,0,2.0,1
2025,14,D.Perryman,LAC,0,0,0,0,1,0,2.0,1
2025,6,B.Carter,CIN,1,0,0,0,0,0,2.0,1
2025,6,C.Barton,TEN,1,0,0,0,0,0,2.0,1
2025,6,C.Rozeboom,CAR,1,0,0,0,0,0,2.0,1
2025,6,C.Young,NO,1,0,0,0,0,0,2.0,1
2025,14,A.Anzalone,DET,1,0,0,0,0,0,2.0,1
2025,14,A.Van Ginkel,MIN,1,0,0,0,0,0,2.0,1
2025,14,B.Carter,CIN,1,0,0,0,0,0,2.0,1
2025,14,C.Holcomb,PIT,1,0,0,0,0,0,2.0,1
2025,14,C.Jordan,NO,1,0,0,0,0,0,2.0,1
2025,6,D.Gardeck,JAX,0,0,0,0,1,0,2.0,1
2025,6,D.Tranquill,KC,0,0,0,0,1,0,2.0,1
2025,14,C.Young,NO,1,0,0,0,0,0,2.0,1
2025,18,B.Wagner,WAS,1,0,0,0,0,0,2.0,1
2025,2,E.Wilson,MIN,1,0,0,0,0,0,2.0,1
2025,2,F.Warner,SF,0,0,0,0,1,0,2.0,1
2025,2,H.To'oTo'o,HOU,0,0,0,0,1,0,2.0,1
2025,2,I.Pace,MIN,0,0,0,0,1,0,2.0,1
2025,2,D.Davis,NO,1,0,0,0,0,0,2.0,1
2025,2,D.Deablo,ATL,1,0,0,0,0,0,2.0,1
2025,2,D.Jones,TEN,0,0,0,0,1,0,2.0,1
2025,14,D.Deablo,ATL,0,0,0,0,1,0,2.0,1
2025,14,D.Greenlaw,DEN,0,0,0,0,1,0,2.0,1
2025,5,L.Wilson,CIN,1,0,0,0,0,0,2.0,1
2025,5,N.Scourton,CAR,0,0,0,0,1,0,2.0,1
2025,5,O.Speights,LA,1,0,0,0,0,0,2.0,1
2025,5,T.Bernard,BUF,0,0,0,0,1,0,2.0,1
2025,14,T.Buchanan,BAL,0,0,0,0,1,0,2.0,1
2025,1,Ma.Wilson,ARI,0,0,0,0,1,0,2.0,1
2025,19,R.Spillane,NE,1,0,0,0,0,0,2.0,1
2025,1,D.Jones,TEN,1,0,0,0,0,0,2.0,1
2025,19,T.Edmunds,CHI,1,0,0,0,0,0,2.0,1
2025,9,D.Davis,NO,1,0,0,0,0,0,2.0,1
2025,9,D.Hall,SEA,0,0,0,0,1,0,2.0,1
2025,9,D.Knight,CIN,1,0,0,0,0,0,2.0,1
2025,11,C.Simon,ARI,1,0,0,0,0,0,2.0,1
2025,11,D.Overshown,DAL,0,0,0,0,1,0,2.0,1
2025,11,D.Perryman,LAC,0,0,0,0,1,0,2.0,1
2025,11,D.Tranquill,KC,0,0,0,0,1,0,2.0,1
2025,6,D.Davis,NO,0,0,0,0,1,0,2.0,1
2025,14,E.Cooper,GB,1,0,0,0,0,0,2.0,1
2025,14,J.Brooks,MIA,0,0,0,0,1,0,2.0,1
2025,14,J.Greenard,MIN,1,0,0,0,0,0,2.0,1
2025,5,T.Knight,SEA,0,0,0,0,1,0,2.0,1
2025,6,A.Davis-Gaither,ARI,1,0,0,0,0,0,2.0,1
2025,14,L.David,TB,1,0,0,0,0,0,2.0,1
2025,14,M.Green,BAL,0,0,0,0,1,0,2.0,1
2025,18,B.Okereke,NYG,1,0,0,0,0,0,2.0,1
2025,18,A.Singleton,DEN,1,0,0,0,0,0,2.0,1
2025,15,A.Singleton,DEN,1,0,0,0,0,0,2.0,1
2025,5,J.Magee,WAS,0,0,0,0,1,0,2.0,1
2025,5,K.Thibodeaux,NYG,0,0,0,0,1,0,2.0,1
2025,15,B.Browning,ARI,0,0,0,0,1,0,2.0,1
2025,15,B.Cashman,MIN,1,0,0,0,0,0,2.0,1
2025,14,P.Queen,PIT,1,0,0,0,0,0,2.0,1
2025,14,P.Wilson,PIT,1,0,0,0,0,0,2.0,1
2025,14,Q.Walker,GB,1,0,0,0,0,0,2.0,1
2025,5,D.Knight,CIN,0,0,0,0,1,0,2.0,1
2025,5,D.Thomas,SEA,0,0,0,0,1,0,2.0,1
2025,5,D.Tranquill,KC,0,0,0,0,1,0,2.0,1
2025,5,D.Turner,MIN,0,0,0,0,1,0,2.0,1
2025,5,D.Winters,SF,1,0,0,0,0,0,2.0,1
2025,17,S.Thompson,BUF,0,0,0,0,1,0,2.0,1
2025,17,T.Bernard,BUF,1,0,0,0,0,0,2.0,1
2025,17,T.Bethune,SF,0,0,0,0,1,0,2.0,1
2025,1,D.Clark,DAL,1,0,0,0,0,0,2.0,1
2025,17,T.Simpson,BAL,1,0,0,0,0,0,2.0,1
2025,17,Z.Franklin,IND,1,0,0,0,0,0,2.0,1
2025,2,J.Sanborn,DAL,1,0,0,0,0,0,2.0,1
2025,2,J.Uche,PHI,1,0,0,0,0,0,2.0,1
2025,15,D.Perryman,LAC,0,0,0,0,1,0,2.0,1
2025,15,D.Winters,SF,0,0,0,0,1,0,2.0,1
2025,5,B.Burns,NYG,0,0,0,0,1,0,2.0,1
2025,5,B.Mafe,SEA,0,0,0,0,1,0,2.0,1
2025,5,C.Gray,TEN,0,0,0,0,1,0,2.0,1
2025,9,B.Carter,CIN,1,0,0,0,0,0,2.0,1
2025,9,B.Okereke,NYG,0,0,0,0,1,0,2.0,1
2025,9,E.Roberts,LV,1,0,0,0,0,0,2.0,1
2025,9,F.Oluokun,JAX,0,0,0,0,1,0,2.0,1
2025,9,G.Pratt,IND,0,0,0,0,1,0,2.0,1
2025,9,G.Stuard,DET,0,0,0,0,1,0,2.0,1
2025,9,H.To'oTo'o,HOU,0,0,0,0,1,0,2.0,1
2025,10,J.Sawyer,PIT,1,0,0,0,0,0,2.0,1
2025,10,M.Judon,MIA,1,0,0,0,0,0,2.0,1
2025,1,K.Elliss,ATL,1,0,0,0,0,0,2.0,1
2025,1,K.Murray,DAL,1,0,0,0,0,0,2.0,1
2025,1,L.Wilson,CIN,1,0,0,0,0,0,2.0,1
2025,1,M.Judon,MIA,1,0,0,0,0,0,2.0,1
2025,5,C.Robinson,MIA,0,0,0,0,1,0,2.0,1
2025,15,B.Chubb,MIA,1,0,0,0,0,0,2.0,1
2025,15,B.Okereke,NYG,1,0,0,0,0,0,2.0,1
2025,15,C.Gray,TEN,1,0,0,0,0,0,2.0,1
2025,15,C.Rumph,NO,0,0,0,0,1,0,2.0,1
2025,15,D.Deablo,ATL,1,0,0,0,0,0,2.0,1
2025,5,D.Jones,TEN,1,0,0,0,0,0,2.0,1
2025,17,P.Queen,PIT,0,0,0,0,1,0,2.0,1
2025,2,L.Chenal,KC,0,0,0,0,1,0,2.0,1
2025,2,L.David,TB,1,0,0,0,0,0,2.0,1
2025,2,L.Wilson,CIN,1,0,0,0,0,0,2.0,1
2025,2,N.Bolton,KC,1,0,0,0,0,0,2.0,1
2025,2,N.Sewell,CHI,0,0,0,0,1,0,2.0,1
2025,17,Q.Williams,NYJ,1,0,0,0,0,0,2.0,1
2025,1,J.Sherwood,NYJ,0,0,0,0,1,0,2.0,1
2025,5,E.Wilson,MIN,1,0,0,0,0,0,2.0,1
2025,5,F.Luvu,WAS,1,0,0,0,0,0,2.0,1
